plan_id,server,sensor,phase,recipe_id,sweep_id,panel_id,role,case_id,run_id,queue_rank,teacher_seed,student_seed,reference_id,teacher_kind,bands,max_dn,input_layout,stored_input_channels,width,depth,num_updates,cosine_total,warmup,batch,u_peak_lr,a_peak_lr,alpha,beta,lambda_edge,lambda_con,seed_group,requires_teacher,requires_calibration,status,extension_id,admission_action,requires_runner_extension,runtime_bound,teacher_run_id,teacher_endpoint_step,anchor_run_id,insert_after_run_id,normalization,rr_q,panmix_enabled,display_label,evidence_role
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P01,GF2_s3_r000_P01,S,C07,ABLR2_GF2_s3_r000_P01_C07_SS991001_FRESH50,108,981001,991001,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981001_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P01_SS991001_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P01_TPLUS_TS981001_FRESH50,50000,,,2*DN/1023-1,Q4,False,P01 | C07 | Full PANDA: reconstruction- and geometry-reliability-guided fitting,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P01,GF2_s3_r000_P01,S,C08,ABLR2_GF2_s3_r000_P01_C08_SS991001_FRESH50,109,981001,991001,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981001_TPLUS_END50000,TPLUS,4,1023,P0_MASKED_CPLUS3,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P01_SS991001_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P01_TPLUS_TS981001_FRESH50,50000,,,2*DN/1023-1,Q4,False,P01 | C08 | Full model without low- and high-frequency PAN inputs,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P01,GF2_s3_r000_P01,S,C09,ABLR2_GF2_s3_r000_P01_C09_SS991001_FRESH50,110,981001,991001,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981001_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,0,1.0,0.1,0.002,,GF2_P01_SS991001_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P01_TPLUS_TS981001_FRESH50,50000,,,2*DN/1023-1,Q4,False,P01 | C09 | Full model without Student PAN alignment,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P01,GF2_s3_r000_P01,S,C10,ABLR2_GF2_s3_r000_P01_C10_SS991001_FRESH50,111,,991001,,NONE,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.0,0.002,,GF2_P01_SS991001_COMMON_U_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,,,,,2*DN/1023-1,Q4,False,P01 | C10 | Full model without any Teacher guidance,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P01,GF2_s3_r000_P01,S,C11,ABLR2_GF2_s3_r000_P01_C11_SS991001_FRESH50,112,981001,991001,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981001_TZERO_END50000,TZERO,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P01_SS991001_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P01_TZERO_TS981001_FRESH50,50000,,,2*DN/1023-1,Q4,False,P01 | C11 | Full model using a Teacher trained without shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P01,GF2_s3_r000_P01,S,C12,ABLR2_GF2_s3_r000_P01_C12_SS991001_FRESH50,113,981001,991001,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981001_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.1,0.002,,GF2_P01_SS991001_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P01_TPLUS_TS981001_FRESH50,50000,,,2*DN/1023-1,Q4,False,P01 | C12 | Full model without extra hard-target reweighting,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P01,GF2_s3_r000_P01,S,C13,ABLR2_GF2_s3_r000_P01_C13_SS991001_FRESH50,114,981001,991001,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981001_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.0,0.002,,GF2_P01_SS991001_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P01_TPLUS_TS981001_FRESH50,50000,,,2*DN/1023-1,Q4,False,P01 | C13 | Full model without Teacher prediction supervision,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P01,GF2_s3_r000_P01,S,C14,ABLR2_GF2_s3_r000_P01_C14_SS991001_FRESH50,115,981001,991001,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981001_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.0,,GF2_P01_SS991001_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P01_TPLUS_TS981001_FRESH50,50000,,,2*DN/1023-1,Q4,False,P01 | C14 | Full model without GT edge supervision,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P01,GF2_s3_r000_P01,S,C15,ABLR2_GF2_s3_r000_P01_C15_SS991001_FRESH50,116,981001,991001,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981001_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P01_SS991001_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P01_TPLUS_TS981001_FRESH50,50000,,,2*DN/1023-1,Q4,False,P01 | C15 | Full model using mean reliability instead of sample-wise geometry weights,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P01,GF2_s3_r000_P01,S,C16,ABLR2_GF2_s3_r000_P01_C16_SS991001_FRESH50,117,981001,991001,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981001_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,0,1.0,0.1,0.002,,GF2_P01_SS991001_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P01_TPLUS_TS981001_FRESH50,50000,,,2*DN/1023-1,Q4,False,P01 | C16 | Full model with a frozen Student Aligner,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,T,TZERO,ABLR2_GF2_s3_r000_P02_TZERO_TS981002_FRESH50,10,981002,,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TZERO_END50000,TZERO,4,1023,P0,5,112,"1,2,3",50000,50000,100,48,0.0001,1e-05,,,,0,GF2_P02_TS981002_COMMON_T_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TZERO_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | TZERO | Teacher: HRMS reconstruction without relative-shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,T,TPLUS,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,20,981002,,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,P0,5,112,"1,2,3",50000,50000,100,48,0.0001,1e-05,,,,0.0001,GF2_P02_TS981002_COMMON_T_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | TPLUS | Teacher: HRMS reconstruction with relative-shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C03,ABLR2_GF2_s3_r000_P02_C03_SS991002_FRESH50,101,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.0,0.0,,GF2_P02_SS991002_COMMON_U_INIT,True,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C03 | Initialize the Student Aligner from the consistency-trained Teacher,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C17,ABLR2_GF2_s3_r000_P02_C17_SS991002_FRESH50,101.5,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TZERO_END50000,TZERO,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.0,0.0,,GF2_P02_SS991002_COMMON_U_INIT,True,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TZERO_TS981002_FRESH50,50000,ABLR2_GF2_s3_r000_P02_C03_SS991002_FRESH50,ABLR2_GF2_s3_r000_P02_C03_SS991002_FRESH50,2*DN/1023-1,Q4,False,P02 | C17 | Initialize the Student Aligner from a Teacher trained without shift consistency,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C02,ABLR2_GF2_s3_r000_P02_C02_SS991002_FRESH50,102,,991002,,NONE,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.0,0.0,,GF2_P02_SS991002_COMMON_U_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,,,,,2*DN/1023-1,Q4,False,P02 | C02 | Add a Student PAN Aligner trained from scratch,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C01,ABLR2_GF2_s3_r000_P02_C01_SS991002_FRESH50,103,,991002,,NONE,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,0,0.0,0.0,0.0,,GF2_P02_SS991002_COMMON_U_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,,,,,2*DN/1023-1,Q4,False,P02 | C01 | Add low- and high-frequency PAN inputs,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C00,ABLR2_GF2_s3_r000_P02_C00_SS991002_FRESH50,104,,991002,,NONE,4,1023,P0_MASKED_CPLUS3,7,104,"1,2,2",50000,50000,100,48,0.0001,0,0.0,0.0,0.0,,GF2_P02_SS991002_COMMON_U_INIT,False,False,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,,,,,2*DN/1023-1,Q4,False,P02 | C00 | Baseline: PAN and MS reconstruction without alignment or Teacher,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C16,ABLR2_GF2_s3_r000_P02_C16_SS991002_FRESH50,105,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,0,1.0,0.1,0.002,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C16 | Full model with a frozen Student Aligner,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C15,ABLR2_GF2_s3_r000_P02_C15_SS991002_FRESH50,106,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.002,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C15 | Full model using mean reliability instead of sample-wise geometry weights,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C14,ABLR2_GF2_s3_r000_P02_C14_SS991002_FRESH50,107,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.1,0.0,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C14 | Full model without GT edge supervision,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C13,ABLR2_GF2_s3_r000_P02_C13_SS991002_FRESH50,108,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,1.0,0.0,0.002,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C13 | Full model without Teacher prediction supervision,DESIGN_ONLY_NOT_LAUNCHED
PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1,s3,GF2,BOOT5,r000,P02,GF2_s3_r000_P02,S,C12,ABLR2_GF2_s3_r000_P02_C12_SS991002_FRESH50,109,981002,991002,PANDA_ABL_GF2_S3_ADAPTIVE_LOOP_20260923_v1_GF2_s3_TS981002_TPLUS_END50000,TPLUS,4,1023,PLH,7,104,"1,2,2",50000,50000,100,48,0.0001,3e-06,0.0,0.1,0.002,,GF2_P02_SS991002_COMMON_U_INIT,True,True,DEFINED_NOT_LAUNCHED,ABLR2X_S123_C17_20260923_v1,REGISTER_NEW_GF2_ONLY,True,False,ABLR2_GF2_s3_r000_P02_TPLUS_TS981002_FRESH50,50000,,,2*DN/1023-1,Q4,False,P02 | C12 | Full model without extra hard-target reweighting,DESIGN_ONLY_NOT_LAUNCHED
