split,sample_id,scene_id,dy_lr_raw,dx_lr_raw,magnitude_raw,peak_zncc,peak_margin,secondary_dy,secondary_dx,primary_secondary_diff,boundary_hit,accepted,dy_lr_applied,dx_lr_applied,estimator_version,source_file_hash
train,10,-1,0.043817012185950195,0.0717698835651439,0.08408832703686059,0.9617353291751387,0.5458659968316353,-0.034883720930232544,0.026162790697674427,0.09096049864005039,False,True,0.043817012185950195,0.0717698835651439,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,11,-1,-0.2473013714198601,0.046970749661366336,0.25172250521138223,0.98488428285991,0.2872438622859198,-0.005995203836930439,0.056109725685785525,0.24147916555333682,False,True,-0.2473013714198601,0.046970749661366336,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,12,-1,0.05206986140670555,0.013229845286419982,0.05372428941564638,0.9809203341506179,0.20527414510307818,0.04316546762589928,0.01764705882352945,0.009939819114857399,False,True,0.05206986140670555,0.013229845286419982,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,13,-1,-0.034930166723275,-0.03077780516663396,0.04655523427275464,0.9827046965094569,0.4277641447915219,-0.01403061224489793,0.014429109159347569,0.04980418135328885,False,True,-0.034930166723275,-0.03077780516663396,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,14,-1,-0.060924670159400555,0.1003036008511912,0.11735683950135516,0.9796101784150885,0.30987217178992543,-0.0008635578583765082,-0.014423076923076936,0.12949728878998576,False,True,-0.060924670159400555,0.1003036008511912,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,15,-1,0.08164373812382683,0.2898745044572369,0.3011526661166404,0.7465211361422751,0.13879557566091216,0.0698070374574347,0.17272727272727273,0.1177437105949175,False,True,0.08164373812382683,0.2898745044572369,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,16,-1,0.06708489833268459,-0.051019242685139285,0.08428135445323459,0.9608737077212866,0.2684534837082425,0.03901996370235937,-0.08844765342960288,0.046781689651622306,False,True,0.06708489833268459,-0.051019242685139285,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,17,-1,0.0772289121258948,0.16279264592885476,0.18018254753628793,0.915313315384106,0.4450969353879601,0.09587955625990488,-0.009499136442141605,0.17329831158781742,False,True,0.0772289121258948,0.16279264592885476,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,18,-1,-0.09575969436045603,0.20592905182919113,0.22710502735799937,0.9630803961729498,0.28208574261030017,-0.030423280423280435,-0.027536231884057943,0.24243532268520163,False,True,-0.09575969436045603,0.20592905182919113,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,19,-1,-0.01732502517956791,-0.0443447756586141,0.04760898681641393,0.9994283809595395,0.19776130396601777,-0.04729729729729729,-0.008684863523573215,0.04658289846475908,False,True,-0.01732502517956791,-0.0443447756586141,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,20,-1,-0.08045948371856261,0.0407741314991649,0.09020121019015673,0.9843487809616128,0.35919857884545103,-0.027156549520766776,0.019094766619519105,0.057543007009361026,False,True,-0.08045948371856261,0.0407741314991649,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,21,-1,0.11137872917213511,-0.1695497984503487,0.20286043346733162,0.582489035809718,0.0892598719131345,0.09962049335863375,-0.001160092807424553,0.1687997306750119,False,True,0.11137872917213511,-0.1695497984503487,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,22,-1,0.08954834686922623,-0.0031535768674990283,0.089603858589184,0.9619572029433802,0.5341202307577884,0.030398322851153018,0.04525862068965519,0.07643602693528469,False,True,0.08954834686922623,-0.0031535768674990283,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,23,-1,-0.05452095389681424,-0.06598414945732749,0.085594639980699,0.9717702753005598,0.5424184471565114,-0.03007518796992482,0.015688949522510272,0.08525309712099992,False,True,-0.05452095389681424,-0.06598414945732749,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,24,-1,0.01722982890769421,-0.03499366923241981,0.03900543411547191,0.6540859724505477,0.07913442329052445,0.02567237163814183,-0.0029821073558648,0.033106141749408735,False,True,0.01722982890769421,-0.03499366923241981,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,25,-1,-0.07707532397359616,0.02234501927703369,0.08024902150260659,0.9836179339002141,0.25974459754384216,-0.02269399707174235,-0.010101010101010112,0.06332514143692985,False,True,-0.07707532397359616,0.02234501927703369,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,26,-1,0.18008233564511164,0.0835980528334099,0.1985403788878631,0.9945569836018154,0.13904360855955022,0.25289575289575295,0.13636363636363635,0.0899221915713874,False,True,0.18008233564511164,0.0835980528334099,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,27,-1,0.1346295056349145,0.0013565499743277037,0.13463633987647736,0.9567605903335821,0.5166732678582397,0.04925775978407557,0.009308510638297898,0.08574128916701429,False,True,0.1346295056349145,0.0013565499743277037,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,28,-1,0.07816927490241782,0.009769608711986476,0.07877741296307648,0.980725809813087,0.4648427526273149,-0.0369261477045908,0.007487520798668866,0.11511804476418985,False,True,0.07816927490241782,0.009769608711986476,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,29,-1,0.12541288435658537,-0.14486294102999825,0.19160809807129503,0.89760496820346,0.3457819990308243,0.0798045602605863,0.02542372881355933,0.17628859620875786,False,True,0.12541288435658537,-0.14486294102999825,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,30,-1,-0.054265202115188337,-0.0009806226201814672,0.05427406177287133,0.9838453844728251,0.49989725718821365,-0.01732673267326736,0.014062500000000023,0.03988415804398465,False,True,-0.054265202115188337,-0.0009806226201814672,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,31,-1,0.08780847845051616,-0.017870273981042562,0.08960845707829306,0.9447821100647127,0.4226356477292018,0.0396290050590219,-0.03720508166969146,0.0519143183008189,False,True,0.08780847845051616,-0.017870273981042562,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,32,-1,-0.028183640012742112,0.08540447948529267,0.08993465783846412,0.970198743976651,0.5748906931519977,-0.03940886699507392,0.0006119951040391851,0.085532281206279,False,True,-0.028183640012742112,0.08540447948529267,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,33,-1,-0.03628742913013055,0.07299871509320141,0.08152048772015927,0.9120184348189929,0.21630451350597613,0.023746701846965704,0.06741573033707862,0.060293172092387444,False,True,-0.03628742913013055,0.07299871509320141,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,34,-1,0.020763611365971324,0.054408337826578904,0.05823568306466603,0.9634816825430649,0.39485605322859163,0.0036075036075036075,0.012770137524557957,0.04503411770881466,False,True,0.020763611365971324,0.054408337826578904,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,35,-1,0.0029709293264017747,-0.06113125404550818,0.061203403845202384,0.9638477630675685,0.4464778585906136,0.016791044776119403,0.03598484848484845,0.09809451035470979,False,True,0.0029709293264017747,-0.06113125404550818,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,36,-1,0.003185179301211399,0.062094583694250464,0.06217622287774597,0.968622619359656,0.40150125555222804,0.0008431703204047136,-0.010606060606060601,0.07273835774710982,False,True,0.003185179301211399,0.062094583694250464,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,37,-1,0.09369586195775978,0.010498950789661064,0.0942822492078509,0.9785244263984628,0.1875864588817152,0.09271523178807943,0.08166189111747849,0.07116969658239516,False,True,0.09369586195775978,0.010498950789661064,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,38,-1,-0.007083957509712933,0.054088730898344976,0.054550648613861566,0.9630737407214867,0.5583948081636363,-0.01907131011608622,0.006618531889290004,0.04896035555905214,False,True,-0.007083957509712933,0.054088730898344976,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,39,-1,0.057626429722153684,-0.08332520788495452,0.10131088624423934,0.9797195436855355,0.29265443200553964,0.09380378657487093,0.023915461624026687,0.11317845353945856,False,True,0.057626429722153684,-0.08332520788495452,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,40,-1,0.10673474249268128,0.006329963439801461,0.10692227874548973,0.9959166271116228,0.13732333225107807,-0.013358778625954195,-0.022361359570661897,0.12347325957778424,False,True,0.10673474249268128,0.006329963439801461,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,41,-1,0.056160373915379404,0.018722079386724624,0.059198850114491636,0.9279283162682624,0.33412409467982374,0.01020408163265306,0.004249291784702509,0.048181348895071606,False,True,0.056160373915379404,0.018722079386724624,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,42,-1,-0.008199686726688003,0.011556713779228242,0.01417012687984223,0.9700109515548322,0.3465720171388794,0.0746691871455577,0.06433823529411765,0.09825039068767565,False,True,-0.008199686726688003,0.011556713779228242,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,43,-1,-0.02588373734375351,-0.022618106802046418,0.03437363254282559,0.9561087497126086,0.5845251382413093,-0.04823889739663096,-0.005208333333333357,0.028334667692098896,False,True,-0.02588373734375351,-0.022618106802046418,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,44,-1,-0.1868470153603457,-0.1869269838879733,0.26429813554870923,0.7733927384710723,0.1201283877705297,0.09139784946236564,0.0757575757575758,0.38265308397605385,False,False,0.0,0.0,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,45,-1,-0.03427764376564618,0.01239444000543393,0.0364496777101368,0.9784028327517399,0.4269654298417346,0.0031446540880502964,0.046492659053833596,0.050627234952379356,False,True,-0.03427764376564618,0.01239444000543393,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,46,-1,-0.1341853864844298,0.047664091258719454,0.1423993804112059,0.9915364794487654,0.2999156000106419,0.0,-0.004291845493562236,0.14389279797746268,False,True,-0.1341853864844298,0.047664091258719454,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,47,-1,-0.14966820195385483,0.10976146127990453,0.18560212568394754,0.8320682159441791,0.24638326719719295,-0.07017543859649122,0.09398496240601503,0.08104318196435556,False,True,-0.14966820195385483,0.10976146127990453,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,48,-1,-1.2758990708708686,-0.7028759793625554,1.4566925143673999,0.4549295677717438,0.038290214478671925,0.06834532374100719,0.0013054830287206544,1.5175192006762106,False,False,0.0,0.0,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,49,-1,0.04166780245829988,-0.027094457042061357,0.04970226719283548,0.9540997961335188,0.3700693709045263,0.06884875846501123,0.025568181818181837,0.059263461771678294,False,True,0.04166780245829988,-0.027094457042061357,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,50,-1,0.07719432108846012,-0.0023590646511555628,0.07723035927882643,0.9942341395707551,0.20001234153517988,0.0,-0.008287292817679578,0.07742161905761626,False,True,0.07719432108846012,-0.0023590646511555628,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,51,-1,0.031513708107870665,0.10181259348577114,0.10657822475068235,0.8114670425821461,0.14373611159451682,-0.15693430656934307,0.15,0.1945113888242817,False,True,0.031513708107870665,0.10181259348577114,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,52,-1,0.06016613909329715,0.10792020910582709,0.12355863315381659,0.9272787824352682,0.2919472347873072,0.10243902439024391,0.1271186440677966,0.04642818902690252,False,True,0.06016613909329715,0.10792020910582709,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,53,-1,-0.04176325511313329,-0.09375460991836614,0.10263574600785855,0.8667320914609957,0.3755376974928188,0.032324621733149934,0.06741573033707866,0.1773834605414098,False,True,-0.04176325511313329,-0.09375460991836614,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,54,-1,0.11864708742095313,-0.07090364801786782,0.13821887951982892,0.9478282769454924,0.47286745211333003,0.10352422907488987,-0.04643628509719222,0.028763739201417234,False,True,0.11864708742095313,-0.07090364801786782,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,55,-1,-0.023934376105597063,0.009867711197857208,0.025888725033274468,0.9662449640541747,0.5808636129691002,0.004010695187165761,0.03297682709447416,0.036262353027359806,False,True,-0.023934376105597063,0.009867711197857208,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,56,-1,-0.07492170842365592,-0.00835592830923374,0.0753862317073109,0.9751834253062799,0.2469556893006073,0.02560646900269541,0.03691275167785234,0.11025047775151443,False,True,-0.07492170842365592,-0.00835592830923374,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,57,-1,0.07976382241223938,0.10755344599853273,0.13390299142278547,0.9716837457850568,0.36841809430698425,0.018142235123367198,0.03899480069324092,0.09218192808841061,False,True,0.07976382241223938,0.10755344599853273,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,58,-1,0.16668947995041677,-0.10687805004367347,0.19801085906403812,0.8016182099240537,0.21290678626600856,-0.05830903790087461,0.13746958637469583,0.33215975141266213,False,False,0.0,0.0,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,59,-1,-0.08396926794248327,0.05088012428568548,0.09818159199220265,0.9694035274245322,0.3999907731803771,-0.04761904761904764,0.028180354267310796,0.04285578229888489,False,True,-0.08396926794248327,0.05088012428568548,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,60,-1,0.022871371431606217,0.06435858821682136,0.06830173869254626,0.9715408335786527,0.45237527881022876,-0.01279069767441856,-0.030797101449275364,0.10161883904450686,False,True,0.022871371431606217,0.06435858821682136,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,61,-1,0.00919061855082352,-0.010485982121249323,0.013943575237144233,0.9931824408012343,0.551909582162732,-0.01691948658109683,0.025000000000000026,0.044056696620486224,False,True,0.00919061855082352,-0.010485982121249323,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,62,-1,0.009571216263188586,-0.02346822925771749,0.02534493963791417,0.9538240602920315,0.46050911530879596,-0.0012468827930174388,0.0008517887563884391,0.026617560808539963,False,True,0.009571216263188586,-0.02346822925771749,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,63,-1,0.09456630478993826,-0.03697483094411286,0.10153779653394703,0.8544538238878798,0.3836327712096855,0.06090225563909776,-0.024838012958963297,0.03578506051461775,False,True,0.09456630478993826,-0.03697483094411286,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,64,-1,-0.019336834413646743,0.049071314902809596,0.05274378742024027,0.9865463799245067,0.19601243264500046,0.04439252336448603,0.05860349127182042,0.06443829163737334,False,True,-0.019336834413646743,0.049071314902809596,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,65,-1,0.1369325682238818,0.13158667478845598,0.18990940266945952,0.955573800233481,0.17708595904938174,0.13844393592677345,0.0825545171339564,0.04905544533065668,False,True,0.1369325682238818,0.13158667478845598,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,66,-1,-0.11366752733702029,-0.030976007327185452,0.11781264703267685,0.9967082148091696,0.21670059712203205,0.005976095617529891,-0.02102803738317757,0.12005648095666244,False,True,-0.11366752733702029,-0.030976007327185452,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,67,-1,0.004122247909105041,-0.010463097209609057,0.011245858395064812,0.9962465507401765,0.30297931545191903,-0.03531073446327684,-0.023452157598499068,0.041517174621676894,False,True,0.004122247909105041,-0.010463097209609057,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,68,-1,0.05762108896158918,0.0544147148814379,0.07925371340667611,0.9919887321386975,0.3022335158331414,0.0755968169761273,0.03658536585365854,0.025318224353359134,False,True,0.05762108896158918,0.0544147148814379,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,69,-1,-0.12528509915052774,-0.08861947564910483,0.15345933511350768,0.9926815387458267,0.2349157049120414,-0.04104477611940302,-0.16533864541832666,0.1139397342215038,False,True,-0.12528509915052774,-0.08861947564910483,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,70,-1,-0.06630581270026108,-0.09278761442151473,0.11404386080748842,0.8821682262519778,0.14430351506704187,-0.038200339558573854,-0.021666666666666643,0.07647291566342905,False,True,-0.06630581270026108,-0.09278761442151473,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,71,-1,-0.0001708123893360907,0.008378889397919016,0.008380630311313725,0.9679239130491097,0.41757150085481654,-0.00959488272921107,0.0019059720457432884,0.011432924421118552,False,True,-0.0001708123893360907,0.008378889397919016,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,72,-1,-0.05355414195226065,-0.020555183840497284,0.05736341781100151,0.9769036720517438,0.370825428231792,-0.02323232323232324,0.03371868978805395,0.06216965537247811,False,True,-0.05355414195226065,-0.020555183840497284,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,73,-1,0.342314394370406,0.21014767672955295,0.4016729896669759,0.45140536191178865,0.013123862574616785,0.12765957446808504,0.02100840336134453,0.2860950129547031,False,False,0.0,0.0,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,74,-1,0.05055496562829723,0.03101295465987242,0.059309425106079186,0.8746714572925621,0.41183274512068135,0.03846153846153846,0.03375527426160335,0.012400455533396214,False,True,0.05055496562829723,0.03101295465987242,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,75,-1,-0.03569085165380802,0.08003748081339324,0.08763466909122451,0.986805488125246,0.28685217530629004,-0.06306306306306309,-0.196969696969697,0.27835627260901724,False,False,0.0,0.0,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,76,-1,0.1005796009942515,0.03218577516200705,0.1056038837303918,0.9710326341930577,0.5280362497456536,0.012323943661971839,-0.058878504672897194,0.12681389558326217,False,True,0.1005796009942515,0.03218577516200705,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,77,-1,-0.024487930278064608,0.07842639009225928,0.08216055861669015,0.9512393581222985,0.29619666420984303,-0.005771248688352579,-0.00619834710743805,0.08666983509761919,False,True,-0.024487930278064608,0.07842639009225928,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,78,-1,-0.11291229945683352,-0.05860110561870218,0.12721350929977499,0.9256670395878197,0.21904104679862346,-0.09069767441860466,0.04126213592233008,0.10230423537992774,False,True,-0.11291229945683352,-0.05860110561870218,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,79,-1,-0.08327538410567417,-0.26418402032391325,0.2769981700164342,0.5766569397975404,0.04141444558697682,0.0,0.010989010989010903,0.2874978030522861,False,False,0.0,0.0,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,80,-1,-0.140346054036967,-0.06208150716052265,0.15346376906315473,0.9847831350149295,0.13691674014190058,0.04279279279279279,-0.03194888178913738,0.18560121855717024,False,True,-0.140346054036967,-0.06208150716052265,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,81,-1,0.047730991862430135,-0.023515947921231576,0.053209467116345444,0.9684391069162765,0.3209469760176582,0.0043630017452007,-0.011777301927194849,0.04492859197194393,False,True,0.047730991862430135,-0.023515947921231576,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,82,-1,-0.047476873108011436,-0.11946176970605606,0.12855025438098902,0.9708235720387907,0.24903685008244159,0.03468208092485547,0.027272727272727247,0.16816987343573553,False,True,-0.047476873108011436,-0.11946176970605606,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,83,-1,-0.04900445665455203,0.007035245054533804,0.04950688280416382,0.9716228724258875,0.3903517739607144,0.055,0.03829321663019695,0.10860012795127617,False,True,-0.04900445665455203,0.007035245054533804,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,84,-1,-0.019552868492955598,0.020810484769574172,0.028555051088161167,0.9939982535525829,0.24119794603171607,0.02793834296724471,0.035377358490566,0.049675033728833876,False,True,-0.019552868492955598,0.020810484769574172,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,85,-1,-0.004788531961894165,-0.0016308650130741008,0.005058632131411729,0.9296438483668676,0.3345128342540288,0.005119453924914663,-0.0019867549668874268,0.009914375522060287,False,True,-0.004788531961894165,-0.0016308650130741008,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,86,-1,0.12902411771149447,-0.09478618063952217,0.16009885381056826,0.8485761095259999,0.14080496684287558,0.06629213483146071,-0.025083612040133763,0.09377499531012143,False,True,0.12902411771149447,-0.09478618063952217,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,87,-1,-0.03399268899028749,-0.05223740283826882,0.06232374475332807,0.9552424200986497,0.41898260828170397,-0.07513661202185791,0.0010615711252653702,0.06733203567391444,False,True,-0.03399268899028749,-0.05223740283826882,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,88,-1,-0.0908885924764262,-0.06319379133198502,0.11069865177704895,0.9620450424249453,0.3978207758989075,-0.022727272727272714,-0.007490636704119824,0.08802730795294265,False,True,-0.0908885924764262,-0.06319379133198502,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,89,-1,-0.08054712896126315,-0.16156158043506752,0.18052696268585242,0.9518649594434918,0.1821667433347115,-0.05067567567567566,-0.027932960893854702,0.13692666534274192,False,True,-0.08054712896126315,-0.16156158043506752,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,90,-1,0.08401780342383071,-0.03693454874509668,0.09177773250178597,0.9476182287458255,0.3948474335673403,-0.02826855123674911,0.010810810810810772,0.12201575636811993,False,True,0.08401780342383071,-0.03693454874509668,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,91,-1,-0.06276212865804556,-0.08511697099142736,0.10575435473040602,0.9163297349407664,0.29050622200434906,-0.032327586206896575,0.002577319587628851,0.09282537354826392,False,True,-0.06276212865804556,-0.08511697099142736,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,92,-1,0.11725921324585266,0.0053754769780750295,0.11738236172346407,0.9822380742806539,0.2416373671969887,0.11224489795918369,0.019230769230769253,0.014734737228796809,False,True,0.11725921324585266,0.0053754769780750295,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,93,-1,0.09501871107890117,-0.023447847868170783,0.09786908104577552,0.9570196329044269,0.5691105772137393,0.033980582524271837,-0.0064377682403433814,0.0633639956631247,False,True,0.09501871107890117,-0.023447847868170783,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,94,-1,-0.016886726265482918,0.07671370572807372,0.0785503289012773,0.9744404728578119,0.19500166641681438,-0.021160822249093117,0.01859099804305286,0.05827964520409759,False,True,-0.016886726265482918,0.07671370572807372,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,95,-1,-0.021785857861718452,0.010769044862876333,0.024302179532495492,0.8611128667049633,0.3736748972003383,0.03888888888888887,0.02609308885754581,0.06257995859379342,False,True,-0.021785857861718452,0.010769044862876333,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,96,-1,0.009817886459758266,0.05867913912447942,0.059494808705690586,0.9606712067373767,0.5883070200632355,0.017482517482517532,0.01241534988713321,0.046894400127442025,False,True,0.009817886459758266,0.05867913912447942,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,97,-1,-0.06434169661920788,-0.06173310766612687,0.08916742962514844,0.9637527050002528,0.38875918726751646,-0.08488499452354872,-0.0010224948875255315,0.06409216483112243,False,True,-0.06434169661920788,-0.06173310766612687,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
train,98,-1,-0.03040153412621547,-0.054885535635625225,0.0627429302729553,0.9917986909101397,0.365693256803719,-0.006772009029345349,0.02760736196319023,0.08581044581257148,False,True,-0.03040153412621547,-0.054885535635625225,scharr_zncc_q3x3+census5_hamming/v1,e1580938e1ba45ff
